text,label,source,collected_at,predicted_label,confidence,needs_review,final_label,corrected_label
"if you've got a house full of tots -- don't worry , this will be on video long before they grow up and you can wait till then .",negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.5239,True,negative,negative
"stay clear of reminding yourself that it's a "" true story "" and you're likely to have one helluva time at the movies .",positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.6505,True,positive,positive
"it's the kind of movie you can't quite recommend because it is all windup and not much of a pitch , yet you can't bring yourself to dislike it .",negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.5476,True,negative,negative
""" roger michell ( "" notting hill "" ) directs a morality thriller . """,negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,positive,0.5353,True,negative,negative
"you're not merely watching history , you're engulfed by it .",positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.6077,True,positive,positive
"the movie does its best to work us over , with second helpings of love , romance , tragedy , false dawns , real dawns , comic relief , two separate crises during marriage ceremonies , and the lush scenery of the cotswolds .",positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,positive,0.5622,True,positive,positive
becomes a fascinating study of isolation and frustration that successfully recreates both the physical setting and emotional tensions of the papin sisters .,positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.5964,True,positive,positive
even those who would like to dismiss the film outright should find much to mull and debate .,positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,positive,0.5115,True,positive,positive
a wordy wisp of a comedy .,negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.5151,True,negative,negative
"life or something like it has its share of high points , but it misses too many opportunities .",negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,positive,0.5344,True,negative,negative
one of the most gloriously unsubtle and adrenalized extreme shockers since the evil dead .,positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.671,True,positive,positive
"an often watchable , though goofy and lurid , blast of a costume drama set in the late 15th century .",positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,positive,0.6669,True,positive,positive
just the labour involved in creating the layered richness of the imagery in this chiaroscuro of madness and light is astonishing .,positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,positive,0.5559,True,positive,positive
"if you can stomach the rough content , it's worth checking out for the performances alone .",positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.5988,True,positive,positive
an essentially awkward version of the lightweight female empowerment picture we've been watching for decades,negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.5278,True,negative,negative
troubling and powerful .,positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.6792,True,positive,positive
"director todd solondz has made a movie about critical reaction to his two previous movies , and about his responsibility to the characters that he creates .",positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.6316,True,positive,positive
"it's all very cute , though not terribly funny if you're more than six years old .",negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.5884,True,negative,negative
"van wilder doesn't bring anything new to the proverbial table , but it does possess a coherence absent in recent crass-a-thons like tomcats , freddy got fingered , and slackers .",negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,positive,0.5085,True,negative,negative
"this is the kind of subject matter that could so easily have been fumbled by a lesser filmmaker , but ayres makes the right choices at every turn .",positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,positive,0.5917,True,positive,positive
flaunts its quirky excesses like a new year's eve drunk sporting a paper party hat .,negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.5424,True,negative,negative
a simmering psychological drama in which the bursts of sudden violence are all the more startling for the slow buildup that has preceded them .,positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.5472,True,positive,positive
"proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism . . . and still be a letdown if its twists and turns hold no more surprise than yesterday's weather report .",negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,positive,0.6531,True,negative,negative
". . . a solid , well-formed satire .",positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.5947,True,positive,positive
"it may not be "" last tango in paris "" but . . .",positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.5624,True,positive,positive
"here's yet another studio horror franchise mucking up its storyline with glitches casual fans could correct in their sleep . but taken as a stylish and energetic one-shot , the queen of the damned cannot be said to suck .",positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,positive,0.5312,True,positive,positive
"impostor has a handful of thrilling moments and a couple of good performances , but the movie doesn't quite fly . for starters , the story is just too slim .",negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,positive,0.5249,True,negative,negative
. . . comes alive only when it switches gears to the sentimental .,negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,positive,0.5268,True,negative,negative
eight legged freaks ? no big hairy deal .,negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,positive,0.6965,True,negative,negative
only in its final surprising shots does rabbit-proof fence find the authority it's looking for .,negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.559,True,negative,negative
"the film is a fierce dance of destruction . its flame-like , roiling black-and-white inspires trembling and gratitude .",positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.6199,True,positive,positive
"all's well that ends well , and rest assured , the consciousness-raising lessons are cloaked in gross-out gags .",negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,positive,0.5181,True,negative,negative
couldn't someone take rob schneider and have him switch bodies with a funny person ?,negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.6016,True,negative,negative
"a culture-clash comedy that , in addition to being very funny , captures some of the discomfort and embarrassment of being a bumbling american in europe .",positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,positive,0.692,True,positive,positive
"stands as a document of what it felt like to be a new yorker -- or , really , to be a human being -- in the weeks after 9/11 .",positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,positive,0.5463,True,positive,positive
"confessions isn't always coherent , but it's sharply comic and surprisingly touching , so hold the gong .",positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,positive,0.6491,True,positive,positive
"like a grinning jack o' lantern , its apparent glee is derived from a lobotomy , having had all its vital essence scooped out and discarded .",negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.5627,True,negative,negative
cool ? this movie is a snow emergency .,positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,positive,0.6989,True,positive,positive
it's been made with an innocent yet fervid conviction that our hollywood has all but lost .,positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.6402,True,positive,positive
"high drama , disney-style - a wing and a prayer and a hunky has-been pursuing his castle in the sky .",negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.5851,True,negative,negative
"this is an egotistical endeavor from the daughter of horror director dario argento ( a producer here ) , but her raw performance and utter fearlessness make it strangely magnetic .",negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,positive,0.5506,True,negative,negative
"like showgirls and glitter , the most entertaining moments here are unintentional .",negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,positive,0.5024,True,negative,negative
". . . a joke at once flaky and resonant , lightweight and bizarrely original .",positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,positive,0.5205,True,positive,positive
throw smoochy from the train !,negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,positive,0.5172,True,negative,negative
a lifetime movie about men .,negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.5302,True,negative,negative
"when in doubt , the film ratchets up the stirring soundtrack , throws in a fish-out-of-water gag and lets the cliched dialogue rip . or else a doggie winks .",negative,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.5679,True,negative,negative
tender yet lacerating and darkly funny fable .,positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.637,True,positive,positive
"on the surface a silly comedy , scotland , pa would be forgettable if it weren't such a clever adaptation of the bard's tragic play .",positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,positive,0.5034,True,positive,positive
"lasker's canny , meditative script distances sex and love , as byron and luther . . . realize they can't get no satisfaction without the latter .",positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.6753,True,positive,positive
exhilarating but blatantly biased .,positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,negative,0.5804,True,positive,positive
see it . debate it . remember it .,positive,hf_rotten_tomatoes,2026-03-26T19:25:45.742930+00:00,positive,0.6796,True,positive,positive
The world as we have created it is a process of our thinking. It cannot be changed without changing our thinking.,positive,scrape_https://quotes.toscrape.com,2026-03-26T19:25:50.876239+00:00,positive,0.539,True,positive,positive
"It is our choices, Harry, that show what we truly are, far more than our abilities.",positive,scrape_https://quotes.toscrape.com,2026-03-26T19:25:50.876239+00:00,positive,0.5073,True,positive,positive
There are only two ways to live your life. One is as though nothing is a miracle. The other is as though everything is a miracle.,positive,scrape_https://quotes.toscrape.com,2026-03-26T19:25:50.876239+00:00,negative,0.6153,True,positive,positive
A woman is like a tea bag; you never know how strong it is until it's in hot water.,negative,scrape_https://quotes.toscrape.com,2026-03-26T19:25:50.876239+00:00,negative,0.5332,True,negative,negative
